Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
GT Advance Championship Racing,GBA,2001,Racing,THQ,0.24,0.09,0,0.01,0.33,82,10,NA,NA,MTO,E
Sakura Wars 3: Paris wa Moeteiru ka,DC,2001,Adventure,Sega,0,0,0.33,0,0.33,NA,NA,NA,NA,NA,NA
Kinetica,PS2,2001,Racing,Sony Computer Entertainment,0.16,0.12,0,0.04,0.32,77,21,8.3,21,SCE Santa Monica,T
Fortress,GBA,2001,Action,Majesco Entertainment,0.23,0.08,0,0.01,0.32,64,15,NA,NA,Pipe Dream Interactive,E
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001,Simulation,ASCII Entertainment,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
Madden NFL 2002,GBA,2001,Sports,Electronic Arts,0.23,0.08,0,0.01,0.32,NA,NA,NA,NA,BudCat,E
4x4 Evolution,PS2,2001,Racing,Gathering of Developers,0.16,0.12,0,0.04,0.32,64,11,NA,NA,Terminal Reality,E
Power Rangers: Time Force,PS,2001,Action,THQ,0.18,0.12,0,0.02,0.32,NA,NA,NA,NA,NA,NA
KISS Pinball,PS,2001,Action,Take-Two Interactive,0.17,0.12,0,0.02,0.31,26,7,3.8,8,Wildfire Studios,T
Doubutsu no Mori,N64,2001,Simulation,Nintendo,0,0,0.26,0.05,0.31,NA,NA,NA,NA,NA,NA
NCAA Final Four 2002,PS2,2001,Sports,Sony Computer Entertainment,0.15,0.12,0,0.04,0.31,52,14,6.5,8,989 Sports,E
Music Maker,PS2,2001,Misc,Magix,0.15,0.12,0,0.04,0.31,NA,NA,NA,NA,Magix,E
KuruKuru Kururin,GBA,2001,Puzzle,Nintendo,0,0,0.3,0.01,0.31,NA,NA,NA,NA,NA,NA
Hard Hitter Tennis,PS2,2001,Sports,Midas Interactive Entertainment,0.15,0.11,0,0.04,0.3,NA,NA,NA,NA,Mahou,E
Jikkyou Powerful Pro Yakyuu 8,PS2,2001,Sports,Konami Digital Entertainment,0,0,0.29,0,0.29,NA,NA,NA,NA,NA,NA
Earthworm Jim,GBA,2001,Platform,Interplay,0.2,0.08,0,0.01,0.29,72,10,5.7,6,Game Titan,E
Shadow Hearts,PS2,2001,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28,73,24,8.8,55,Sacnoth,M
X-Men: Reign of Apocalypse,GBA,2001,Action,Activision,0.2,0.08,0,0.01,0.28,61,10,NA,NA,Digital Eclipse,E
Pitfall: The Mayan Adventure,GBA,2001,Platform,Interplay,0.2,0.07,0,0.01,0.28,58,10,NA,NA,Pipe Dream Interactive,E
Silent Hill 2: Restless Dreams,XB,2001,Action,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28,84,23,8.3,39,KCET,M
Bass Strike,PS2,2001,Sports,THQ,0.14,0.11,0,0.04,0.28,57,11,5.8,4,THQ,E
Mister Mosquito,PS2,2001,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.28,65,23,4.9,11,Zoom,T
Dave Mirra Freestyle BMX 2,GC,2001,Sports,Acclaim Entertainment,0.21,0.06,0,0.01,0.28,78,15,7.7,10,"Z-Axis, Ltd.",T
Power Pro Kun Pocket 3,GBA,2001,Sports,Konami Digital Entertainment,0,0,0.27,0.01,0.28,NA,NA,NA,NA,NA,NA
M&M's Blast!,GBA,2001,Puzzle,Unknown,0.2,0.07,0,0,0.27,NA,NA,NA,NA,NA,NA
Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Action,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
NHL Hitz 20-02,XB,2001,Sports,Midway Games,0.2,0.06,0,0.01,0.27,79,20,8.7,11,Black Box,E
Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,Acclaim Entertainment,0.15,0.1,0,0.02,0.27,67,11,8.1,7,"Z-Axis, Ltd.",E
Wave Rally,PS2,2001,Racing,Eidos Interactive,0.13,0.1,0,0.03,0.27,62,17,NA,NA,Opus,E
NHL 2002,XB,2001,Sports,Electronic Arts,0.2,0.06,0,0.01,0.27,89,17,8.8,5,EA Sports,E
Mat Hoffman's Pro BMX,GBA,2001,Sports,Activision,0.19,0.07,0,0,0.27,71,11,NA,NA,HotGen,E
Magical Vacation,GBA,2001,Role-Playing,Nintendo,0,0,0.26,0.01,0.27,NA,NA,NA,NA,NA,NA
XGIII: Extreme G Racing,PS2,2001,Racing,Acclaim Entertainment,0.13,0.1,0,0.03,0.27,NA,NA,NA,NA,NA,NA
Rune: Viking Warlord,PS2,2001,Action,Take-Two Interactive,0.13,0.1,0,0.03,0.26,53,16,7.3,11,Human Head Studios,M
Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0,0.01,0.26,70,17,5.8,16,Ubisoft Montreal,T
Legaia 2: Duel Saga,PS2,2001,Role-Playing,Eidos Interactive,0.13,0.1,0,0.03,0.26,67,21,8.4,43,Prokion,T
Formula One 2001,PS2,2001,Racing,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26,73,18,6,5,Studio Liverpool,E
Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Ubisoft,0.18,0.07,0,0,0.25,84,17,7.4,10,Capcom,T
Exhibition,XB,2001,Misc,Microsoft Game Studios,0.19,0.05,0,0.01,0.25,NA,NA,NA,NA,NA,NA
The Powerpuff Girls: Chemical X-Traction,PS,2001,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25,30,6,6.3,4,VIS Entertainment,E
Bomberman Tournament,GBA,2001,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25,88,16,NA,NA,AI,E
Midway's Greatest Arcade Hits,GBA,2001,Misc,Midway Games,0.18,0.07,0,0,0.25,48,9,NA,NA,Midway,E
Final Fantasy II,WS,2001,Role-Playing,SquareSoft,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
WRC: World Rally Championship,PS2,2001,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu 2001,PS,2001,Sports,Konami Digital Entertainment,0,0,0.23,0.02,0.24,NA,NA,NA,NA,NA,NA
The Simpsons: Road Rage,GC,2001,Racing,Electronic Arts,0.19,0.05,0,0.01,0.24,67,16,7.7,12,Radical Entertainment,T
Azurik: Rise of Perathia,XB,2001,Action,Microsoft Game Studios,0.18,0.05,0,0.01,0.24,52,26,8.5,14,Adrenium,T
4x4 EVO 2,XB,2001,Racing,Gathering of Developers,0.18,0.05,0,0.01,0.24,59,15,6.2,5,Terminal Reality,E
Jeremy McGrath Supercross World,PS2,2001,Racing,Acclaim Entertainment,0.11,0.09,0,0.03,0.23,35,9,3.4,16,Acclaim,T
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001,Shooter,Ubisoft,0.13,0.09,0,0.02,0.23,NA,NA,NA,NA,NA,NA
Airblade,PS2,2001,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,70,18,5.8,12,Criterion Games,T
EX Monopoly,GBA,2001,Misc,Takara,0.16,0.06,0,0,0.22,NA,NA,NA,NA,NA,NA
Breath of Fire,GBA,2001,Role-Playing,Ubisoft,0.11,0.04,0.06,0,0.22,79,17,8.8,9,Capcom,E
All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,0.17,0.04,0,0.01,0.22,66,17,5.6,9,Acclaim,E
Lethal Skies Elite Pilot: Team SW,PS2,2001,Simulation,Sammy Corporation,0.11,0.08,0,0.03,0.22,59,16,NA,NA,Bit Town,E
NFL Quarterback Club 2002,PS2,2001,Sports,Acclaim Entertainment,0.11,0.08,0,0.03,0.22,67,12,7.8,6,Acclaim,E
Saltwater Sportfishing,PS,2001,Sports,Take-Two Interactive,0.12,0.08,0,0.01,0.22,NA,NA,NA,NA,NA,NA
Dark Summit,PS2,2001,Sports,THQ,0.11,0.08,0,0.03,0.21,67,11,NA,NA,Radical Entertainment,T
Cabela's Big Game Hunter: Ultimate Challenge,PS,2001,Sports,Activision Value,0.12,0.08,0,0.01,0.21,NA,NA,NA,NA,NA,NA
Quake III: Revolution,PS2,2001,Shooter,Electronic Arts,0.1,0.08,0,0.03,0.21,84,18,7.2,11,Bullfrog Productions,M
Shadow of Destiny,PS2,2001,Adventure,Konami Digital Entertainment,0.09,0.07,0.03,0.02,0.21,78,18,8.2,19,Konami,T
Rumble Racing,PS2,2001,Racing,Electronic Arts,0.1,0.08,0,0.03,0.21,85,17,8.2,9,Electronic Arts,E
NHL Hitz 20-02,GC,2001,Sports,Midway Games,0.16,0.04,0,0.01,0.21,79,13,8.7,7,Midway,E
Final Fight One,GBA,2001,Fighting,Ubisoft,0.09,0.03,0.08,0,0.21,82,16,7.8,8,Sun-Tec,E
NASCAR Heat 2002,XB,2001,Racing,Infogrames,0.15,0.04,0,0.01,0.2,78,18,NA,NA,Monster Games Inc.,E
Le Mans 24 Hours,PS2,2001,Racing,Infogrames,0.09,0.07,0.02,0.02,0.2,75,19,7.6,9,Atari,E
Super Dodge Ball Advance,GBA,2001,Sports,Ubisoft,0.14,0.05,0,0,0.2,79,11,NA,NA,Atlus Co.,E
Dave Mirra Freestyle BMX 2,XB,2001,Sports,Acclaim Entertainment,0.15,0.04,0,0.01,0.2,76,18,8.2,6,"Z-Axis, Ltd.",T
Power Rangers: Time Force,GBA,2001,Action,THQ,0.14,0.05,0,0,0.2,NA,NA,NA,NA,NA,NA
NHL FaceOff 2001,PS2,2001,Sports,Sony Computer Entertainment,0.1,0.07,0,0.02,0.2,57,11,4,4,989 Sports,E
Breath of Fire II,GBA,2001,Role-Playing,Ubisoft,0.14,0.05,0,0,0.19,81,16,8.8,16,Capcom,E
Silent Scope 2: Dark Silhouette,PS2,2001,Shooter,Konami Digital Entertainment,0.09,0.07,0,0.02,0.19,64,17,NA,NA,KCET,M
Dave Mirra Freestyle BMX 2,GBA,2001,Sports,Acclaim Entertainment,0.14,0.05,0,0,0.19,85,7,NA,NA,Full-Fat,E
Frequency,PS2,2001,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,83,26,9,29,Harmonix Music Systems,E
Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0,0,0.19,NA,NA,NA,NA,NA,NA
Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,0,0,0.19,0,0.19,80,10,8.9,18,Sonic Team,T
Jurassic Park III: Island Attack,GBA,2001,Adventure,Konami Digital Entertainment,0.13,0.05,0,0,0.18,57,6,NA,NA,Konami,E
AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,0.14,0.04,0,0.01,0.18,61,21,7.1,7,KCE Studios,E
Fear Effect 2: Retro Helix,PS,2001,Action,Eidos Interactive,0.1,0.07,0,0.01,0.18,84,15,8.9,17,Kronos Digital Entertainment,M
Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0,0.01,0.18,64,21,8.3,9,Rockstar San Diego,E
Batman: Vengeance,GBA,2001,Adventure,Ubisoft,0.13,0.05,0,0,0.18,68,8,NA,NA,Ubisoft Montreal,E
FIFA Soccer 2002,GC,2001,Sports,Electronic Arts,0.14,0.04,0,0,0.18,81,13,8,9,EA Sports,E
Disney's Tarzan Untamed,GC,2001,Platform,Ubisoft,0.14,0.04,0,0,0.18,61,11,7.4,8,Ubisoft Montreal,E
NBA Hoopz,PS2,2001,Sports,Midway Games,0.09,0.07,0,0.02,0.18,63,10,NA,NA,Eurocom Entertainment Software,E
ESPN X Games Skateboarding,GBA,2001,Sports,Konami Digital Entertainment,0.13,0.05,0,0,0.18,NA,NA,NA,NA,Konami Computer Entertainment Hawaii,E
LEGO Island 2: The Brickster's Revenge,PS,2001,Adventure,LEGO Media,0.1,0.07,0,0.01,0.18,NA,NA,NA,NA,NA,NA
Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0,0.02,0.17,54,15,4.6,5,3DO,T
Sports Illustrated for Kids: Baseball,GBA,2001,Sports,BAM! Entertainment,0.12,0.05,0,0,0.17,39,4,NA,NA,Sennari Interactive,E
Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0,0.02,0.17,49,12,4.5,6,3DO,T
ESPN Final Round Golf 2002,GBA,2001,Sports,Konami Digital Entertainment,0.12,0.05,0,0,0.17,70,10,NA,NA,Konami Computer Entertainment Nagoya,E
MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,0.08,0.07,0,0.02,0.17,80,19,8.3,11,BioWare,T
Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0,0.01,0.17,73,7,8.5,6,Eurocom Entertainment Software,E
Gallop Racer 2001,PS2,2001,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,71,11,9.1,56,Tecmo,E
NickToons: Racing,PS,2001,Racing,Hasbro Interactive,0.09,0.06,0,0.01,0.17,NA,NA,NA,NA,NA,NA
Vehicular Combat League presents Motor Mayhem,PS2,2001,Racing,Atari,0.08,0.06,0,0.02,0.16,NA,NA,NA,NA,NA,NA
Star Wars: Super Bombad Racing,PS2,2001,Racing,LucasArts,0.08,0.06,0,0.02,0.16,71,21,4.9,8,Lucas Learning,E
The Wild Thornberrys: Chimp Chase,GBA,2001,Action,THQ,0.11,0.04,0,0,0.16,NA,NA,NA,NA,Helixe,E
The Powerpuff Girls: Chemical X-Traction,N64,2001,Action,BAM! Entertainment,0.13,0.03,0,0,0.16,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001,Sports,Konami Digital Entertainment,0,0,0.12,0.04,0.16,NA,NA,NA,NA,NA,NA
Konami Krazy Racers,GBA,2001,Racing,Konami Digital Entertainment,0.09,0.03,0.04,0,0.16,78,9,NA,NA,KCEK,E
Mr. Driller 2,GBA,2001,Puzzle,Namco Bandai Games,0,0,0.15,0,0.16,62,16,NA,NA,Namco,E
MX 2002 Featuring Ricky Carmichael,GBA,2001,Racing,THQ,0.11,0.04,0,0,0.16,NA,NA,NA,NA,NA,NA
Driven,PS2,2001,Racing,BAM! Entertainment,0.08,0.06,0,0.02,0.15,38,10,3.4,5,Bam Entertainment,T
MTV Music Generator 2,PS2,2001,Misc,Codemasters,0.08,0.06,0,0.02,0.15,77,16,8.5,11,Jester Interactive,T
Paris-Dakar Rally,PS2,2001,Racing,Acclaim Entertainment,0.08,0.06,0,0.02,0.15,36,6,3.9,15,Broadsword Interactive,E
XGIII: Extreme G Racing,GC,2001,Racing,Acclaim Entertainment,0.12,0.03,0,0,0.15,83,21,7.8,14,Acclaim,E
FIFA Soccer 2002,PS,2001,Sports,Electronic Arts,0.08,0.06,0,0.01,0.15,81,8,6.4,5,EA Sports,E
NBA ShootOut 2001,PS2,2001,Sports,Sony Computer Entertainment,0.07,0.06,0,0.02,0.15,54,12,NA,NA,989 Sports,E
F1 2001,PS2,2001,Racing,Electronic Arts,0.07,0.06,0,0.02,0.15,83,13,8.3,9,EA Sports,E
Derby Stallion 64,N64,2001,Sports,Media Factory,0,0,0.15,0,0.15,NA,NA,NA,NA,NA,NA
Star Trek: Voyager Elite Force,PS2,2001,Shooter,Codemasters,0.07,0.06,0,0.02,0.15,52,12,6.4,5,Pipe Dream Interactive,T
Shenmue II,DC,2001,Adventure,Sega,0,0,0.15,0,0.15,88,9,9.4,201,Sega AM2,T
Toy Story Racer,PS,2001,Racing,Activision,0.08,0.06,0,0.01,0.15,76,8,8.7,9,Traveller's Tales,E
Dance Dance Revolution (North America),PS,2001,Simulation,Konami Digital Entertainment,0.08,0.06,0,0.01,0.15,NA,NA,NA,NA,NA,NA
Mad Dash Racing,XB,2001,Racing,Eidos Interactive,0.11,0.03,0,0.01,0.15,65,21,7.7,6,Crystal Dynamics,T
MotoGP 2: Ultimate Racing Technology,PS2,2001,Racing,Sony Computer Entertainment,0.07,0.06,0,0.02,0.15,NA,NA,NA,NA,NA,NA
Pipe Dreams 3D,PS,2001,Puzzle,Empire Interactive,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,Sick Puppies,E
Fatal Frame,PS2,2001,Action,Wanadoo,0.07,0.06,0,0.02,0.14,74,22,8.9,72,Tecmo,T
Casper: Spirit Dimensions,PS2,2001,Platform,TDK Mediactive,0.07,0.05,0,0.02,0.14,58,7,3.5,6,Lucky Chicken,E
Klonoa: Empire of Dreams,GBA,2001,Platform,Infogrames,0.1,0.04,0,0,0.14,NA,NA,NA,NA,NA,NA
Championship Motocross 2001 featuring Ricky Carmichael,PS,2001,Racing,THQ,0.08,0.05,0,0.01,0.14,70,8,NA,NA,Funcom,T
Star Ocean: Blue Sphere,GB,2001,Role-Playing,Enix Corporation,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Jonny Moseley Mad Trix,PS2,2001,Sports,3DO,0.07,0.05,0,0.02,0.14,44,14,5.7,6,3DO,T
Doom,GBA,2001,Shooter,Activision,0.1,0.04,0,0,0.14,81,24,8.5,15,David A. Palmer Productions,T
Mary-Kate and Ashley: Winners Circle,PS,2001,Action,Acclaim Entertainment,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,NA,NA
PaRappa The Rapper 2,PS2,2001,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,67,26,6.6,26,NanaOn-Sha,E
Fur Fighters: Viggo's Revenge,PS2,2001,Action,Acclaim Entertainment,0.07,0.05,0,0.02,0.14,64,15,7.3,37,Bizarre Creations,T
NBA ShootOut 2002,PS,2001,Sports,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14,53,10,NA,NA,989 Sports,E
Barbie Explorer,PS,2001,Platform,Unknown,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,NA,NA
Space Venus starring Morning Musume,PS2,2001,Misc,Sony Music Entertainment,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
World Tour Soccer 2002,PS2,2001,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,77,21,7.5,10,SCEE London Studio,E
Vampire Night,PS2,2001,Shooter,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,65,18,8,5,Wow Entertainment,T
Mary-Kate and Ashley: Crush Course,PS,2001,Action,Acclaim Entertainment,0.08,0.05,0,0.01,0.14,NA,NA,NA,NA,NA,NA
Backyard Soccer,PS,2001,Sports,Infogrames,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,Humongous Entertainment,E
Castlevania Chronicles,PS,2001,Platform,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13,69,16,7,13,Konami,T
NBA Hoopz,PS,2001,Sports,Midway Games,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,Eurocom Entertainment Software,E
Army Men: Green Rogue,PS2,2001,Action,3DO,0.06,0.05,0,0.02,0.13,39,13,3.8,4,3DO,T
Winning Post 5,PS2,2001,Sports,Tecmo Koei,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Fire ProWrestling,GBA,2001,Fighting,Spike,0.09,0.03,0,0,0.13,NA,NA,NA,NA,NA,NA
MX 2002 Featuring Ricky Carmichael,XB,2001,Racing,THQ,0.1,0.03,0,0,0.13,74,15,NA,NA,Pacific Coast Power & Light,E
LEGO Racers 2,PS2,2001,Racing,Electronic Arts,0.06,0.05,0,0.02,0.13,58,4,NA,NA,Attention Software,E
Portal Runner,PS2,2001,Platform,3DO,0.06,0.05,0,0.02,0.13,53,18,6.7,6,3DO,E
City Crisis,PS2,2001,Simulation,Take-Two Interactive,0.06,0.05,0,0.02,0.13,63,20,6.2,5,Syscom,E
Snood,GBA,2001,Puzzle,"Destination Software, Inc",0.09,0.03,0,0,0.13,68,4,NA,NA,Rebellion,E
Warriors of Might and Magic,PS,2001,Adventure,3DO,0.07,0.05,0,0.01,0.13,NA,NA,NA,NA,NA,NA
Disney's Atlantis: The Lost Empire,GBA,2001,Platform,THQ,0.09,0.03,0,0,0.12,NA,NA,NA,NA,3d6 Games,E
Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001,Fighting,Capcom,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Guilty Gear X,PS2,2001,Fighting,Sammy Corporation,0.06,0.05,0,0.02,0.12,79,15,7.8,16,Arc System Works,T
Cel Damage,XB,2001,Racing,Electronic Arts,0.09,0.03,0,0,0.12,65,24,8.4,7,Pseudo Interactive,T
Looney Tunes: Sheep Raider,PS,2001,Platform,Infogrames,0.07,0.05,0,0.01,0.12,72,12,8.8,25,Infogrames,E
Sonic Adventure 2,DC,2001,Platform,Sega,0,0,0.12,0,0.12,89,18,8.6,236,Sonic Team,E
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,2001,Sports,Konami Digital Entertainment,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Medarot 4: Kabuto / Kuwagata Version,GB,2001,Role-Playing,Imagineer,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
SD Gundam G Generation-F.I.F,PS,2001,Strategy,Namco Bandai Games,0,0,0.11,0.01,0.12,NA,NA,NA,NA,NA,NA
Rugrats: Totally Angelica,PS,2001,Adventure,THQ,0.06,0.04,0,0.01,0.12,NA,NA,NA,NA,NA,NA
Arctic Thunder,XB,2001,Racing,Midway Games,0.09,0.02,0,0,0.12,57,17,NA,NA,Inland Productions,T
GT Advance 2: Rally Racing,GBA,2001,Racing,THQ,0.08,0.03,0,0,0.11,77,12,6,4,MTO,E
Stronghold,PC,2001,Strategy,Gathering of Developers,0,0.09,0,0.02,0.11,81,19,8.9,224,FireFly Studios,T
Lady Sia,GBA,2001,Platform,TDK Mediactive,0.08,0.03,0,0,0.11,73,8,NA,NA,RFX Interactive,E
Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11,64,4,6.1,16,Coyote Developments,M
Escape From Monkey Island,PS2,2001,Adventure,LucasArts,0.05,0.04,0,0.01,0.1,84,21,8.2,11,LucasArts,T
Dark Summit,XB,2001,Sports,THQ,0.08,0.02,0,0,0.1,71,26,NA,NA,Radical Entertainment,T
Jade Cocoon 2,PS2,2001,Role-Playing,Ubisoft,0.05,0.04,0,0.01,0.1,76,16,7.8,22,Genki,T
Vanishing Point,PS,2001,Racing,Acclaim Entertainment,0.06,0.04,0,0.01,0.1,68,11,NA,NA,Clockwork Games,E
L'Aigle de Guerre,GBA,2001,Strategy,Nintendo,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA
Aidyn Chronicles: The First Mage,N64,2001,Role-Playing,THQ,0.08,0.02,0,0,0.1,NA,NA,NA,NA,NA,NA
Army Men World War: Team Assault,PS,2001,Action,3DO,0.06,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
King's Field: The Ancient City,PS2,2001,Role-Playing,Metro 3D,0.05,0.04,0,0.01,0.1,60,14,8.5,13,From Software,T
Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,0.08,0.02,0,0,0.1,39,11,2.9,11,Kemco,T
The Land Before Time: Great Valley Racing Adventure,PS,2001,Racing,TDK Mediactive,0.05,0.04,0,0.01,0.1,NA,NA,NA,NA,NA,NA
Global Touring Challenge: Africa,PS2,2001,Racing,Rage Software,0.05,0.04,0,0.01,0.1,64,12,NA,NA,Rage Software,E
Chess,PS,2001,Strategy,Success,0.05,0.04,0,0.01,0.09,NA,NA,NA,NA,NA,NA
Forever Kingdom,PS2,2001,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09,64,13,7.8,6,From Software,T
World Stadium 5,PS,2001,Sports,Namco Bandai Games,0,0,0.09,0.01,0.09,NA,NA,NA,NA,NA,NA
Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0,0,0.09,0.01,0.09,NA,NA,NA,NA,NA,NA
Metal Slug X,PS,2001,Shooter,Virgin Interactive,0.05,0.03,0,0.01,0.09,85,9,8.8,31,ProSoft,T
Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001,Role-Playing,Gust,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
Project Eden,PS2,2001,Action,Eidos Interactive,0.04,0.03,0,0.01,0.09,71,20,7.8,8,Core Design Ltd.,T
Dark Angel: Vampire Apocalypse,PS2,2001,Role-Playing,Metro 3D,0.04,0.03,0,0.01,0.09,53,9,5.6,5,Metro3D,T
The Weakest Link,PS,2001,Misc,Activision,0.05,0.03,0,0.01,0.09,63,7,7.2,6,"Activision, Traveller's Tales",E
Wizardry: Tale of the Forsaken Land,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.09,70,14,7.5,6,Racjin,T
ChuChu Rocket!,GBA,2001,Strategy,Atari,0.06,0.02,0,0,0.09,NA,NA,NA,NA,NA,NA
MetropolisMania,PS2,2001,Strategy,Natsume,0.04,0.03,0,0.01,0.09,63,5,7.1,16,Indi,T
ESPN NFL Primetime 2002,PS2,2001,Sports,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08,65,8,NA,NA,Konami,E
Gradius Galaxies,GBA,2001,Shooter,Konami Digital Entertainment,0.06,0.02,0,0,0.08,78,17,NA,NA,Mobile 21,E
Pinobee: Wings of Adventure,GBA,2001,Platform,Hudson Entertainment,0.06,0.02,0,0,0.08,61,8,NA,NA,Artoon,E
The Legend of Alon D'ar,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.08,43,14,6.7,10,Stormfront Studios,T
Pilot ni Narou! 2,PS2,2001,Simulation,Victor Interactive,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Hidden Invasion,PS2,2001,Shooter,Swing! Entertainment,0.04,0.03,0,0.01,0.08,39,4,5.8,4,Toka,T
Boxing Fever,GBA,2001,Sports,THQ,0.06,0.02,0,0,0.08,76,10,NA,NA,Digital Fiction,E
Skydiving Extreme,PS,2001,Sports,Banpresto,0.04,0.03,0,0.01,0.08,NA,NA,NA,NA,NA,NA
Sky Gunner,PS2,2001,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.07,NA,NA,NA,NA,NA,NA
Mega Man Xtreme 2,GB,2001,Platform,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Disney's Donald Duck Advance,GBA,2001,Platform,Ubisoft,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07,44,10,NA,NA,Kush Games,E
Caesars Palace Advance: Millennium Gold Edition,GBA,2001,Misc,Majesco Entertainment,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
Crazy Taxi 2,DC,2001,Racing,Sega,0,0,0.07,0,0.07,82,18,8.1,29,Hitmaker,T
The Putter Golf,PS,2001,Sports,D3Publisher,0.04,0.03,0,0,0.07,NA,NA,NA,NA,NA,NA
Army Men: Green Rogue,PS,2001,Action,3DO,0.04,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Pocky & Rocky with Becky,GBA,2001,Shooter,Altron,0.05,0.02,0,0,0.07,NA,NA,NA,NA,NA,NA
Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0,0,0.06,66,5,NA,NA,Altron,E
Kabuki Warriors,XB,2001,Action,Genki,0.05,0.01,0,0,0.06,32,15,2.5,12,Light Weight,M
F1 2001,XB,2001,Racing,Electronic Arts,0.05,0.01,0,0,0.06,83,11,5.5,8,EA Sports,E
